evidence_id,evidence_family,evidence_level,evidence_status,source_relative_id,symbol,timeframe,session_id,session_timezone,session_local_date,ib_window_minutes,opening_range_window_minutes,upstream_first_break_direction,upstream_first_break_mode,first_break_direction,first_break_mode,direction_mode_match_to_relation,break_bar_time_utc,break_bar_open,break_bar_high,break_bar_low,break_bar_close,or_break_edge_value,ib_same_side_edge_value,break_trigger_price,break_trigger_source,same_side_gap_to_ib_before_break,ib_same_side_cross_confirmed,ib_same_side_cross_direction,ib_same_side_cross_distance,requires_break_price_for_ib_confirmation_before,requires_break_price_for_ib_confirmation_after,evidence_scope,width_error_day
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-22|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-07-22|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-22,60,30,up,close,up,close,1,2021-07-22T07:30:00Z,1.3715,1.37173,1.37145,1.37154,1.37153,1.37186,1.37154,close,0.00033,0,up,-0.00032,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-22|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-22|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-22,60,30,down,wick,down,wick,1,2021-07-22T14:15:00Z,1.37563,1.37568,1.37498,1.37531,1.37526,1.37498,1.37498,low,0.00028,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|london|2021-07-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-23,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-23,60,30,down,wick,down,wick,1,2021-07-23T14:00:00Z,1.37354,1.37398,1.37234,1.37306,1.37281,1.37195,1.37234,low,0.00086,0,down,-0.00039,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-26|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-07-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-26,60,30,up,close,up,close,1,2021-07-26T07:30:00Z,1.37473,1.37547,1.37464,1.37545,1.37486,1.37547,1.37545,close,0.00061,0,up,-0.00002,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-26|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-26,60,30,down,wick,down,wick,1,2021-07-26T14:00:00Z,1.37839,1.37861,1.37776,1.37833,1.37829,1.37776,1.37776,low,0.00053,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-27|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-07-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-27,60,30,down,wick,down,wick,1,2021-07-27T07:45:00Z,1.38275,1.38284,1.38234,1.38274,1.38238,1.38234,1.38234,low,0.00004,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-27|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-27|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-27,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-07-28|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-28,60,30,down,close,down,close,1,2021-07-28T07:45:00Z,1.38749,1.38759,1.38705,1.38705,1.38719,1.38705,1.38705,close,0.00014,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-28|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-28|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-28,60,30,up,wick,up,wick,1,2021-07-28T14:00:00Z,1.38802,1.3884,1.3874,1.38746,1.38808,1.38840,1.3884,high,0.00032,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-29|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-07-29|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-29,60,30,up,wick,up,wick,1,2021-07-29T07:45:00Z,1.39268,1.3931,1.39268,1.39284,1.39285,1.39310,1.3931,high,0.00025,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-29|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-29|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-29,60,30,up,wick,up,wick,1,2021-07-29T14:00:00Z,1.39581,1.39612,1.39545,1.39571,1.39606,1.39635,1.39612,high,0.00029,0,up,-0.00023,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-07-30|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-07-30|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-07-30,60,30,up,close,up,close,1,2021-07-30T07:30:00Z,1.39472,1.395,1.39462,1.39481,1.39475,1.39503,1.39481,close,0.00028,0,up,-0.00022,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-30|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-07-30|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-07-30,60,30,down,close,down,close,1,2021-07-30T14:00:00Z,1.397,1.39744,1.39615,1.39626,1.39653,1.39598,1.39626,close,0.00055,0,down,-0.00028,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-02|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-02|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-02,60,30,down,wick,down,wick,1,2021-08-02T07:45:00Z,1.38998,1.3901,1.38976,1.38981,1.38979,1.38976,1.38976,low,0.00003,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-02|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-02|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-02,60,30,down,wick,down,wick,1,2021-08-02T14:45:00Z,1.3899,1.39019,1.3893,1.38993,1.38968,1.38968,1.3893,low,0.00000,1,down,0.00038,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-03|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-03|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-03,60,30,up,wick,up,wick,1,2021-08-03T07:30:00Z,1.38933,1.39038,1.38931,1.38977,1.38980,1.39038,1.39038,high,0.00058,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-03|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-03|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-03,60,30,up,wick,up,wick,1,2021-08-03T14:00:00Z,1.39346,1.39381,1.39305,1.39337,1.39347,1.39381,1.39381,high,0.00034,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-04|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-04,60,30,up,close,up,close,1,2021-08-04T08:15:00Z,1.39253,1.39292,1.39253,1.39282,1.39278,1.39278,1.39282,close,0.00000,1,up,0.00004,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-04|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-04|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-04,60,30,down,wick,down,wick,1,2021-08-04T14:00:00Z,1.3925,1.39295,1.39178,1.39245,1.39222,1.39178,1.39178,low,0.00044,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-05|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-05|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-05,60,30,up,close,up,close,1,2021-08-05T08:00:00Z,1.38899,1.38954,1.38898,1.38953,1.38926,1.38926,1.38953,close,0.00000,1,up,0.00027,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-05|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-05|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-05,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-06|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-06|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-06,60,30,down,wick,down,wick,1,2021-08-06T07:30:00Z,1.39175,1.39199,1.39166,1.39198,1.39173,1.39166,1.39166,low,0.00007,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-06|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-06|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-06,60,30,down,wick,down,wick,1,2021-08-06T14:00:00Z,1.39077,1.39117,1.39043,1.39102,1.39071,1.39043,1.39043,low,0.00028,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-09|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-09|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-09,60,30,up,close,up,close,1,2021-08-09T07:30:00Z,1.38672,1.38697,1.38672,1.38691,1.38687,1.38699,1.38691,close,0.00012,0,up,-0.00008,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-09|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-09|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-09,60,30,down,wick,down,wick,1,2021-08-09T14:00:00Z,1.38789,1.3887,1.38776,1.38814,1.38784,1.38776,1.38776,low,0.00008,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-10|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-10|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-10,60,30,down,close,down,close,1,2021-08-10T07:30:00Z,1.38468,1.38468,1.38426,1.38449,1.38459,1.38426,1.38449,close,0.00033,0,down,-0.00023,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-10|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-10|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-10,60,30,up,close,up,close,1,2021-08-10T14:00:00Z,1.386,1.38639,1.38576,1.38618,1.38616,1.38640,1.38618,close,0.00024,0,up,-0.00022,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-11|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-11,60,30,up,close,up,close,1,2021-08-11T08:15:00Z,1.38297,1.38327,1.38296,1.38324,1.38309,1.38309,1.38324,close,0.00000,1,up,0.00015,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-11|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-11|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-11,60,30,up,close,up,close,1,2021-08-11T14:30:00Z,1.38168,1.38281,1.38149,1.38257,1.38189,1.38189,1.38257,close,0.00000,1,up,0.00068,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-12|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-12|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-12,60,30,down,close,down,close,1,2021-08-12T07:30:00Z,1.38734,1.38735,1.38691,1.38696,1.38722,1.38672,1.38696,close,0.00050,0,down,-0.00024,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-12|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-12|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-12,60,30,down,wick,down,wick,1,2021-08-12T14:00:00Z,1.38497,1.38518,1.38452,1.38497,1.38497,1.38452,1.38452,low,0.00045,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-13|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-13|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-13,60,30,down,wick,down,wick,1,2021-08-13T07:30:00Z,1.38131,1.38141,1.38122,1.3814,1.38130,1.38122,1.38122,low,0.00008,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-13|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-13|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-13,60,30,up,close,up,close,1,2021-08-13T14:00:00Z,1.37997,1.38062,1.37995,1.38062,1.37994,1.38106,1.38062,close,0.00112,0,up,-0.00044,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-16|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-16,60,30,up,wick,up,wick,1,2021-08-16T07:30:00Z,1.3855,1.3856,1.3854,1.38545,1.38556,1.38570,1.3856,high,0.00014,0,up,-0.00010,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-16|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-16|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-16,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-17|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-17,60,30,up,wick,up,wick,1,2021-08-17T07:45:00Z,1.38164,1.38199,1.38164,1.38184,1.38185,1.38199,1.38199,high,0.00014,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-17|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-17|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-17,60,30,up,wick,up,wick,1,2021-08-17T14:30:00Z,1.37915,1.37967,1.3789,1.37914,1.37963,1.37963,1.37967,high,0.00000,1,up,0.00004,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-18|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-18,60,30,down,close,down,close,1,2021-08-18T07:30:00Z,1.37491,1.37503,1.37427,1.37427,1.37485,1.37414,1.37427,close,0.00071,0,down,-0.00013,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-18|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-18|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-18,60,30,down,wick,down,wick,1,2021-08-18T14:00:00Z,1.37517,1.37561,1.37483,1.37523,1.37494,1.37472,1.37483,low,0.00022,0,down,-0.00011,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-19|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-19|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-19,60,30,down,close,down,close,1,2021-08-19T07:30:00Z,1.37205,1.37219,1.37174,1.37192,1.37193,1.37167,1.37192,close,0.00026,0,down,-0.00025,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-19|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-19|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-19,60,30,down,wick,down,wick,1,2021-08-19T14:00:00Z,1.36863,1.36915,1.36825,1.36865,1.36858,1.36825,1.36825,low,0.00033,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-20|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-20|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-20,60,30,down,close,down,close,1,2021-08-20T08:00:00Z,1.36326,1.36328,1.36236,1.36236,1.36291,1.36291,1.36236,close,0.00000,1,down,0.00055,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-20|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-20|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-20,60,30,down,wick,down,wick,1,2021-08-20T14:15:00Z,1.36167,1.3617,1.36102,1.36128,1.36116,1.36102,1.36102,low,0.00014,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-23|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-23,60,30,down,wick,down,wick,1,2021-08-23T07:30:00Z,1.36447,1.36472,1.36423,1.3646,1.36444,1.36423,1.36423,low,0.00021,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-23|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-23|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-23,60,30,up,wick,up,wick,1,2021-08-23T14:15:00Z,1.3676,1.36791,1.36703,1.36739,1.36781,1.36791,1.36791,high,0.00010,0,up,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-24|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-24,60,30,up,close,up,close,1,2021-08-24T07:30:00Z,1.37192,1.3724,1.37192,1.37233,1.37202,1.37252,1.37233,close,0.00050,0,up,-0.00019,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-24|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-24|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-24,60,30,down,close,down,close,1,2021-08-24T14:00:00Z,1.37193,1.37205,1.37122,1.37161,1.37165,1.37119,1.37161,close,0.00046,0,down,-0.00042,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-25|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,no_break_in_upstream_relation,IBORFB|IBOR|GBPUSD|M15|london|2021-08-25|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-25,60,30,none,ambiguous,none,none,1,,,,,,,,,,,0,none,,0,0,no_break_relation_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-25|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,ib_same_side_cross_confirmed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-25|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-25,60,30,down,wick,down,wick,1,2021-08-25T14:30:00Z,1.37152,1.37168,1.37112,1.37151,1.37129,1.37129,1.37112,low,0.00000,1,down,0.00017,0,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-26|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-26|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-26,60,30,up,close,up,close,1,2021-08-26T07:30:00Z,1.37564,1.37585,1.37561,1.37584,1.37574,1.37585,1.37584,close,0.00011,0,up,-0.00001,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-26|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|new_york|2021-08-26|60|IB60|OR30,GBPUSD,M15,new_york,America/New_York,2021-08-26,60,30,down,wick,down,wick,1,2021-08-26T14:00:00Z,1.37375,1.37404,1.37315,1.37372,1.37369,1.37315,1.37315,low,0.00054,0,down,0.00000,1,0,first_break_bar_level,0
IBORB|IBORFB|IBOR|GBPUSD|M15|london|2021-08-27|60|IB60|OR30,IB_OR_BREAK_BAR_EVIDENCE,RELATION_P0,or_break_bar_found_but_ib_same_side_not_crossed,IBORFB|IBOR|GBPUSD|M15|london|2021-08-27|60|IB60|OR30,GBPUSD,M15,london,Europe/London,2021-08-27,60,30,up,close,up,close,1,2021-08-27T07:45:00Z,1.36978,1.37006,1.36978,1.37003,1.36988,1.37006,1.37003,close,0.00018,0,up,-0.00003,1,0,first_break_bar_level,0
